id,0.030000000000000002
name,0.002
id,0.121
id,0.02
name,0.003
id,0.09100000000000001
id,0.003
name,0.442
id,0.008
id,0.002
id,0.022
id,0.001
name,0.003
id,0.05
name,0.01
name,0.004
id,0.002
name,0.006
name,0.003
id,0.003
id,0.004
name,0.007
id,0.001
id,0.144
id,0.021
id,0.040999999999999995
id,0.034
id,0.002
id,0.045
id,0.109
id,0.10200000000000001
name,0.002
id,0.056
id,0.24899999999999997
id,0.076
name,0.002
id,0.09999999999999999
id,0.215
id,0.046
name,0.002
id,0.075
name,0.003
name,0.07
name,0.645
name,0.351
id,0.09
id,0.001
id,0.10500000000000001
name,0.002
id,0.131
id,0.085
name,0.003
id,0.132
id,0.031
name,0.004
id,0.001
name,0.003
id,0.001
id,0.036000000000000004
id,0.08399999999999999
name,0.421
name,0.004
id,0.08
name,0.003
id,0.051000000000000004
id,0.25
name,0.002
id,0.135
id,0.027999999999999997
id,0.060000000000000005
id,0.036000000000000004
id,0.112
name,0.003
id,0.001
name,0.081
name,0.111
name,0.002
id,0.001
id,0.001
name,0.218
id,0.002
name,0.003
id,0.126
id,0.002
id,0.07200000000000001
name,0.006
id,0.07700000000000001
id,0.08700000000000001
id,0.09
name,0.002
name,0.215
name,0.008
name,0.913
id,0.19
id,0.095
id,0.025
id,0.003
id,0.002
name,0.009
name,0.002
id,0.002
id,0.003
name,0.345
name,0.185
id,0.036000000000000004
id,0.313
id,0.010000000000000002
id,0.27
id,0.095
id,0.004
id,0.161
name,0.165
id,0.037000000000000005
id,0.001
id,0.065
id,0.001
name,0.002
id,0.001
name,0.51
name,0.099
id,0.001
id,0.062
id,0.001
name,0.002
id,0.22399999999999998
id,0.106
name,0.015
id,0.001
id,0.069
id,0.22799999999999998
id,0.004
id,0.002
name,0.086
name,0.18
id,0.024
id,0.002
id,0.004
id,0.001
name,0.003
id,0.049
name,0.018
name,0.004
name,0.003
name,0.002
id,0.12
name,0.105
id,0.147
id,0.076
id,0.001
id,0.003
id,0.001
name,0.018
name,0.004
name,0.231
name,0.199
name,0.004
id,0.004
name,0.002
id,0.003
id,0.045
id,0.006
name,0.005
name,0.019
id,0.002
id,0.21899999999999997
id,0.081
name,0.002
id,0.062
id,0.003
id,0.001
name,0.074
name,0.045
name,0.086
id,0.14300000000000002
id,0.002
id,0.001
id,0.167
name,0.008
id,0.082
id,0.002
id,0.132
name,0.011
name,0.003
id,0.002
name,0.007
id,0.001
name,0.073
name,0.003
name,0.002
id,0.069
name,0.002
name,0.019
name,0.003
id,0.020999999999999998
name,0.002
id,0.05800000000000001
id,0.169
id,0.001
id,0.001
name,0.221
name,0.59
name,0.009
name,0.02
name,0.122
name,0.017
name,0.003
name,0.002
name,0.029
name,0.35
name,0.009
name,0.181
name,0.018
id,0.001
name,0.258
name,0.003
id,0.326
name,0.007
id,0.16300000000000003
id,0.168
id,0.001
name,0.651
name,0.005
name,0.008
name,0.079
name,0.002
id,0.083
id,0.073
id,0.003
name,0.004
id,0.001
id,0.027999999999999997
id,0.079
id,0.001
name,0.016
id,0.001
name,0.014
name,0.005
name,0.03
id,0.001
name,0.003
id,0.001
name,0.365
id,0.001
id,0.36300000000000004
name,0.002
id,0.08399999999999999
id,0.068
name,0.007
id,0.001
name,0.213
name,0.091
id,0.075
id,0.001
name,0.003
name,0.014
name,0.263
id,0.004
name,0.004
id,0.089
name,0.004
id,0.013999999999999999
name,0.094
name,0.003
name,0.003
name,0.047
name,0.03
name,0.006
name,0.006
id,0.003
name,0.012
id,0.053000000000000005
name,0.002
name,0.201
name,0.184
name,0.016
id,0.202
id,0.341
id,0.07
name,0.006
id,0.067
id,0.07
name,0.002
id,0.002
name,0.313
id,0.003
name,0.006
name,0.004
id,0.08199999999999999
name,0.003
name,0.002
name,0.003
id,0.102
id,0.215
name,0.077
name,0.187
name,0.267
name,0.003
name,0.075
id,0.003
name,0.002
id,0.057
id,0.001
id,0.061
id,0.118
id,0.025
id,0.104
id,0.171
name,0.019
name,0.013
id,0.001
name,0.002
name,0.002
name,0.078
name,0.318
id,0.001
id,0.084
name,0.005
name,0.003
id,0.168
name,0.072
name,0.042
name,0.014
id,0.001
name,0.004
id,0.14500000000000002
id,0.024000000000000004
id,0.006
name,0.031
name,0.016
name,0.002
id,0.072
id,0.164
name,0.018
id,0.001
id,0.041
name,0.004
name,0.004
name,0.012
id,0.004
id,0.002
name,0.202
id,0.002
name,0.099
name,0.44
id,0.058
id,0.002
name,0.003
id,0.4
id,0.084
name,0.004
id,0.065
name,0.004
id,0.001
name,0.002
name,0.065
id,0.001
name,0.063
id,0.005
id,0.002
id,0.004
id,0.10400000000000001
name,0.01
id,0.056
id,0.092
id,0.009999999999999998
id,0.068
name,0.006
name,0.47
name,0.011
id,0.049
name,0.004
id,0.001
id,0.001
id,0.193
id,0.084
id,0.003
id,0.003
name,0.003
name,0.123
name,0.012
name,0.004
name,0.004
name,0.159
name,0.12
name,0.002
id,0.001
name,0.16
id,0.001
name,0.308
name,0.307
name,0.01
name,0.007
id,0.003
id,0.163
id,0.002
id,0.04
id,0.04
id,0.008
name,0.004
id,0.41400000000000003
id,0.003
name,0.004
name,0.006
id,0.002
id,0.035
id,0.081
name,0.209
id,0.001
id,0.209
id,0.155
name,0.002
id,0.002
name,0.004
name,0.12
name,0.189
name,0.003
name,0.003
name,0.004
name,0.008
id,0.003
name,0.002
id,0.025
id,0.002
name,0.052
name,0.331
id,0.03
id,0.082
id,0.002
name,0.002
id,0.08399999999999999
id,0.001
id,0.023000000000000003
id,0.28400000000000003
id,0.001
id,0.001
id,0.001
name,0.07
name,0.003
name,0.004
name,0.003
id,0.019000000000000003
id,0.016
name,0.034
name,0.233
id,0.239
id,0.001
id,0.1
id,0.065
id,0.084
name,0.004
name,0.003
name,0.003
name,0.007
name,0.154
name,0.009
id,0.013000000000000001
name,0.003
id,0.004
name,0.03
name,0.011
id,0.002
name,0.016
id,0.043000000000000003
id,0.001
id,0.111
id,0.063
id,0.008
id,0.081
name,0.002
id,0.179
name,0.203
name,0.003
name,0.005
name,0.01
id,0.001
name,0.003
id,0.063
id,0.004
id,0.002
id,0.002
id,0.07800000000000001
id,0.107
name,0.003
id,0.064
id,0.002
name,0.004
name,0.037
name,0.22
id,0.002
name,0.021
name,0.004
name,0.071
id,0.002
name,0.005
name,0.004
name,0.082
name,0.199
name,0.005
name,0.079
name,0.008
name,0.062
name,0.044
name,0.027
id,0.182
id,0.002
id,0.07400000000000001
name,0.003
id,0.005
id,0.109
id,0.001
name,0.002
id,0.027000000000000003
name,0.004
name,0.037
name,0.004
name,0.141
id,0.023
name,0.006
name,0.005
id,0.002
id,0.014
id,0.209
id,0.033
name,0.003
id,0.001
id,0.10400000000000001
id,0.003
id,0.001
id,0.064
name,0.004
id,0.002
name,0.008
name,0.165
name,0.002
id,0.088
id,0.003
id,0.07200000000000001
id,0.13
id,0.13
id,0.004
id,0.002
name,0.004
id,0.10200000000000001
name,0.003
id,0.019
id,0.003
id,0.002
id,0.002
name,0.014
name,0.003
id,0.001
id,0.001
id,0.001
name,0.141
name,0.302
id,0.001
name,0.011
id,0.121
id,0.188
name,0.003
id,0.001
name,0.004
name,0.002
name,0.002
name,0.025
name,0.008
name,0.002
id,0.055
id,0.154
id,0.002
id,0.049
name,0.004
id,0.001
name,0.189
name,0.003
name,0.002
id,0.003
id,0.036000000000000004
id,0.061
id,0.016
id,0.004
name,0.047
id,0.002
name,0.095
name,0.004
name,0.376
name,0.006
id,0.003
id,0.069
name,0.004
name,0.007
id,0.026000000000000002
id,0.003
id,0.002
id,0.11699999999999999
id,0.001
id,0.012
name,0.002
id,0.002
id,0.043000000000000003
name,0.01
id,0.001
id,0.13399999999999998
id,0.097
id,0.001
id,0.004
name,0.01
name,0.05
id,0.001
name,0.196
id,0.009000000000000001
name,0.02
id,0.063
id,0.109
id,0.002
name,0.004
id,0.001
name,0.003
name,0.005
name,0.098
name,0.003
id,0.14600000000000002
id,0.003
id,0.006
name,0.004
name,0.003
name,0.003
id,0.003
name,0.005
name,0.004
id,0.002
id,0.001
name,0.035
id,0.001
name,0.007
name,0.002
name,0.002
id,0.086
name,0.003
id,0.003
id,0.003
name,0.012
name,0.126
name,0.002
name,0.018
id,0.002
id,0.04
id,0.003
id,0.158
id,0.002
id,0.027000000000000003
id,0.017
id,0.005
id,0.003
id,0.001
name,0.006
id,0.037000000000000005
id,0.032
name,0.002
id,0.064
name,0.086
id,0.002
name,0.027
id,0.002
id,0.002
id,0.122
name,0.004
id,0.004
name,0.011
name,0.003
name,0.003
id,0.001
name,0.003
name,0.003
id,0.11199999999999999
id,0.001
name,0.003
name,0.007
name,0.309
name,0.004
id,0.006
id,0.003
name,0.004
id,0.001
id,0.001
name,0.002
id,0.068
id,0.001
id,0.001
id,0.001
name,0.095
name,0.004
name,0.123
name,0.003
id,0.001
id,0.04
id,0.010000000000000002
id,0.010000000000000002
id,0.005
id,0.006
id,0.002
id,0.004
id,0.016
id,0.29200000000000004
id,0.021000000000000005
id,0.006
id,0.02
id,0.003
id,0.025
name,0.01
name,0.006
name,0.022
id,0.004
name,0.007
name,0.006
id,0.086
name,0.006
id,0.004
name,0.005
id,0.001
name,0.019
name,0.005
id,0.005
name,0.003
id,0.079
id,0.007
id,0.002
id,0.001
name,0.029
name,0.002
name,0.249
id,0.002
name,0.141
id,0.032
id,0.017
id,0.204
name,0.002
id,0.182
id,0.002
name,0.003
id,0.063
name,0.019
name,0.079
name,0.005
name,0.003
name,0.003
id,0.001
id,0.002
id,0.045
id,0.002
name,0.004
name,0.004
name,0.006
id,0.069
id,0.002
id,0.024
id,0.003
name,0.067
id,0.001
name,0.062
name,0.008
id,0.002
id,0.064
id,0.002
id,0.11
name,0.026
id,0.009000000000000001
id,0.002
name,0.003
id,0.005
id,0.003
name,0.011
name,0.007
name,0.002
name,0.055
name,0.003
id,0.002
name,0.171
name,0.012
id,0.003
id,0.128
id,0.14100000000000001
id,0.004
name,0.003
name,0.009
id,0.005
id,0.003
id,0.003
id,0.007
name,0.004
name,0.003
name,0.034
name,0.004
name,0.004
id,0.001
name,0.01
id,0.002
id,0.061
name,0.004
name,0.801
id,0.045
id,0.03
id,0.12
name,0.003
id,0.003
name,0.018
name,0.075
name,0.004
name,0.012
id,0.003
name,0.01
id,0.047
id,0.005
name,0.003
name,0.003
name,0.004
id,0.009000000000000001
id,0.001
name,0.242
name,0.004
name,0.049
name,0.003
id,0.003
id,0.001
id,0.12
id,0.001
id,0.049
id,0.089
id,0.004
id,0.003
id,0.003
name,0.105
name,0.011
id,0.003
name,0.002
name,0.012
id,0.10400000000000001
name,0.022
name,0.006
id,0.008
id,0.006
name,0.005
name,0.007
id,0.004
id,0.003
id,0.014000000000000002
name,0.003
name,0.003
name,0.036
id,0.006
name,0.004
id,0.002
id,0.001
id,0.04800000000000001
id,0.004
id,0.003
name,0.008
id,0.005
name,0.005
id,0.004
id,0.035
name,0.003
name,0.013
id,0.08500000000000002
name,0.005
id,0.012000000000000002
name,0.003
id,0.004
id,0.013000000000000005
id,0.034
id,0.003
name,0.028
name,0.005
name,0.005
id,0.022
id,0.024
id,0.006
id,0.004
id,0.004
name,0.003
id,0.001
name,0.004
id,0.003
id,0.003
name,0.004
name,0.003
name,0.07
id,0.002
id,0.005
id,0.002
id,0.092
id,0.008
id,0.001
name,0.012
name,0.005
name,0.004
name,0.003
id,0.003
id,0.003
id,0.067
name,0.019
name,0.134
id,0.005
id,0.001
id,0.004
name,0.009
name,0.006
name,0.004
name,0.082
id,0.001
name,0.002
id,0.07200000000000001
name,0.004
id,0.001
name,0.065
name,0.003
id,0.05900000000000001
id,0.005
id,0.001
id,0.005
name,0.003
name,0.003
id,0.001
id,0.002
id,0.002
id,0.05
id,0.12
name,0.009
name,0.136
id,0.002
name,0.048
name,0.002
name,0.008
id,0.001
id,0.003
id,0.031
name,0.005
name,0.004
name,0.003
name,0.049
id,0.001
id,0.134
name,0.002
id,0.091
id,0.002
name,0.059
name,0.012
name,0.002
name,0.234
id,0.001
id,0.093
id,0.003
name,0.003
id,0.207
name,0.002
id,0.002
id,0.002
name,0.082
name,0.011
name,0.023
name,0.095
name,0.018
id,0.158
id,0.004
id,0.006
id,0.003
name,0.003
name,0.005
name,0.036
name,0.004
name,0.026
id,0.006
id,0.114
id,0.012
name,0.016
name,0.011
name,0.003
name,0.003
id,0.007
id,0.003
name,0.053
name,0.019
id,0.022000000000000002
id,0.079
id,0.001
name,0.079
name,0.003
name,0.104
name,0.006
name,0.002
name,0.003
name,0.272
name,0.003
id,0.001
id,0.001
name,0.232
name,0.003
name,0.053
name,0.003
id,0.023000000000000003
name,0.003
id,0.011
name,0.004
id,0.002
id,0.004
name,0.049
name,0.004
name,0.371
id,0.013999999999999999
name,0.012
id,0.004
id,0.012
id,0.003
id,0.004
name,0.023
name,0.005
name,0.004
name,0.006
name,0.008
name,0.006
name,0.028
id,0.003
id,0.002
name,0.004
name,0.027
id,0.001
id,0.026000000000000002
name,0.002
name,0.03
name,0.003
id,0.002
id,0.101
name,0.003
id,0.038
name,0.02
id,0.001
name,0.002
id,0.001
name,0.293
id,0.058
name,0.003
id,0.168
id,0.004
id,0.002
name,0.002
id,0.002
id,0.127
id,0.051000000000000004
id,0.002
id,0.041
name,0.004
name,0.372
id,0.001
name,0.03
name,0.048
name,0.459
name,0.015
id,0.004
name,0.004
id,0.025
id,0.006
name,0.031
id,0.003
name,0.009
id,0.017
id,0.004
name,0.023
id,0.005
name,0.008
name,0.005
id,0.003
id,0.006
id,0.003
name,0.022
name,0.007
name,0.003
name,0.003
id,0.007
name,0.044
name,0.002
name,0.063
name,0.041
name,0.004
id,0.003
name,0.057
name,0.003
id,0.004
id,0.002
name,0.003
id,0.081
name,0.005
name,0.003
name,0.004
name,0.039
name,0.006
id,0.007
name,0.006
name,0.003
id,0.001
name,0.018
name,0.046
id,0.001
id,0.001
name,0.026
id,0.005
name,0.107
id,0.004
id,0.028
name,0.005
id,0.004
name,0.003
id,0.005
id,0.003
name,0.007
name,0.003
id,0.001
id,0.001
id,0.001
id,0.092
id,0.005
name,0.005
name,0.058
id,0.003
name,0.008
id,0.28
id,0.004
id,0.035
id,0.002
id,0.004
id,0.07300000000000001
name,0.008
name,0.096
id,0.005
name,0.017
id,0.003
name,0.004
id,0.049
name,0.003
name,0.006
id,0.004
id,0.003
name,0.004
id,0.023
name,0.014
name,0.007
id,0.035
id,0.005
id,0.007
name,0.01
name,0.007
name,0.048
id,0.006
id,0.006
name,0.004
id,0.006
name,0.003
name,0.007
id,0.005
id,0.003
id,0.05600000000000001
id,0.005
id,0.003
name,0.006
id,0.007
id,0.003
name,0.021
id,0.004
name,0.023
name,0.004
name,0.017
name,0.066
id,0.009000000000000001
name,0.003
id,0.006
name,0.003
id,0.003
name,0.004
id,0.003
name,0.202
id,0.003
id,0.002
id,0.009000000000000001
name,0.008
name,0.003
id,0.07400000000000001
name,0.049
name,0.052
id,0.001
name,0.004
name,0.003
id,0.058
id,0.002
name,0.003
name,0.205
name,0.014
name,0.002
id,0.112
id,0.005
name,0.003
id,0.03900000000000001
id,0.004
id,0.013000000000000001
name,0.003
name,0.045
name,0.004
id,0.003
name,0.004
id,0.004
name,0.006
name,0.024
name,0.003
name,0.006
id,0.001
id,0.06
id,0.016
id,0.001
id,0.069
id,0.001
name,0.106
name,0.024
name,0.005
id,0.002
name,0.133
name,0.004
name,0.02
id,0.001
id,0.005
name,0.003
id,0.08499999999999999
id,0.053000000000000005
id,0.002
name,0.004
name,0.023
id,0.003
id,0.003
id,0.004
name,0.004
id,0.003
id,0.003
name,0.003
name,0.004
name,0.004
id,0.019000000000000003
id,0.002
id,0.117
id,0.002
id,0.002
name,0.004
name,0.005
name,0.004
id,0.003
id,0.11299999999999999
name,0.02
id,0.001
id,0.028
name,0.035
name,0.266
name,0.004
name,0.045
name,0.003
name,0.005
name,0.004
name,0.01
id,0.052000000000000005
name,0.01
id,0.001
name,0.002
id,0.032
name,0.005
id,0.154
id,0.037000000000000005
id,0.006
id,0.008
name,0.004
id,0.003
name,0.003
name,0.006
id,0.023
name,0.003
id,0.003
name,0.005
id,0.001
id,0.027
name,0.002
name,0.023
name,0.004
id,0.003
name,0.045
id,0.005
name,0.002
id,0.003
name,0.013
id,0.001
name,0.002
id,0.094
id,0.001
name,0.004
name,0.056
id,0.003
name,0.005
name,0.005
name,0.008
id,0.006
id,0.003
id,0.003
id,0.006
id,0.003
name,0.515
name,0.016
name,0.021
name,0.004
id,0.003
id,0.006
id,0.003
id,0.001
name,0.004
id,0.035
id,0.046
name,0.037
name,0.081
id,0.002
name,0.045
id,0.003
id,0.171
name,0.019
id,0.004
name,0.004
name,0.005
id,0.094
name,0.011
name,0.019
name,0.004
id,0.006
id,0.003
name,0.024
name,0.005
name,0.009
name,0.004
id,0.038
name,0.007
name,0.003
id,0.024
id,0.009000000000000001
id,0.004
name,0.023
name,0.033
id,0.004
id,0.023
name,0.005
id,0.012000000000000002
name,0.025
id,0.004
name,0.015
id,0.005
id,0.003
id,0.005
name,0.004
name,0.004
id,0.031
id,0.003
name,0.005
name,0.015
id,0.004
name,0.022
name,0.004
name,0.005
id,0.017
name,0.003
id,0.168
name,0.009
id,0.171
id,0.004
name,0.002
id,0.028
name,0.148
id,0.011
id,0.005
id,0.006
id,0.012
id,0.006
id,0.009000000000000001
id,0.007
id,0.003
id,0.008
id,0.006
name,0.004
id,0.006
name,0.023
id,0.003
id,0.004
name,0.051
id,0.004
name,0.003
id,0.003
id,0.07
name,0.032
name,0.005
id,0.005
name,0.004
id,0.003
name,0.081
id,0.009000000000000001
id,0.036000000000000004
name,0.01
name,0.022
id,0.005
id,0.021000000000000005
id,0.013000000000000001
id,0.008
name,0.055
name,0.004
id,0.017
id,0.014000000000000005
id,0.020000000000000004
name,0.005
name,0.015
id,0.005
id,0.006
id,0.018000000000000002
name,0.036
name,0.035
id,0.005
name,0.03
id,0.013000000000000005
id,0.010000000000000002
name,0.013
name,0.023
name,0.009
id,0.011
name,0.003
name,0.004
id,0.006
id,0.04
id,0.036000000000000004
name,0.003
id,0.004
name,0.039
id,0.005
name,0.02
name,0.006
id,0.006
name,0.114
id,0.002
id,0.037000000000000005
name,0.005
name,0.043
name,0.012
name,0.008
id,0.011
id,0.003
id,0.015
name,0.004
id,0.009000000000000001
id,0.024
id,0.014000000000000005
name,0.017
name,0.01
id,0.008
id,0.011000000000000001
name,0.004
id,0.005
id,0.004
id,0.003
name,0.005
name,0.009
id,0.003
name,0.056
id,0.005
id,0.006
name,0.003
name,0.005
id,0.003
name,0.003
name,0.018
name,0.043
name,0.044
name,0.004
id,0.08800000000000001
name,0.007
name,0.036
name,0.013
name,0.021
name,0.002
name,0.008
id,0.029
id,0.002
name,0.005
id,0.003
name,0.07
name,0.06
id,0.011
name,0.005
id,0.001
id,0.001
name,0.017
id,0.039
id,0.003
name,0.013
name,0.077
id,0.005
id,0.006
name,0.003
name,0.015
id,0.007
id,0.003
name,0.002
id,0.005
name,0.008
id,0.057
id,0.002
name,0.002
id,0.004
id,0.015
name,0.009
id,0.17500000000000004
name,0.009
id,0.004
name,0.003
id,0.004
id,0.001
id,0.001
id,0.002
name,0.017
name,0.004
id,0.003
name,0.069
name,0.102
name,0.004
name,0.007
id,0.015000000000000003
id,0.004
name,0.004
name,0.004
name,0.008
id,0.003
name,0.004
name,0.003
id,0.004
name,0.003
id,0.007
name,0.005
id,0.015000000000000003
id,0.004
id,0.005
id,0.004
id,0.016
name,0.004
name,0.008
id,0.007
id,0.003
id,0.012
id,0.005
id,0.003
id,0.003
name,0.021
name,0.01
name,0.004
name,0.007
id,0.005
id,0.012
id,0.003
id,0.024
id,0.003
id,0.002
id,0.007
id,0.003
name,0.003
name,0.05
name,0.006
name,0.007
name,0.006
id,0.012000000000000004
name,0.007
id,0.003
name,0.004
id,0.032
id,0.007
name,0.01
name,0.003
id,0.004
name,0.007
id,0.022000000000000002
name,0.005
name,0.012
id,0.003
name,0.032
id,0.006
id,0.003
name,0.066
id,0.011
id,0.006
name,0.005
name,0.022
id,0.002
name,0.004
name,0.007
name,0.008
id,0.020000000000000004
id,0.005
id,0.003
name,0.005
name,0.02
name,0.003
name,0.006
id,0.006
name,0.003
name,0.012
name,0.054
name,0.004
id,0.007
id,0.013000000000000005
name,0.003
id,0.012
name,0.006
name,0.017
id,0.011
name,0.003
